          11  -3.31128463E-02   0.00000000      -6.34694397E-02 -0.114963591     -0.158006042     -0.194558188     -0.225946009     -0.253115892     -0.276770175     -0.297448397     -0.315578312     -0.331508011     -0.345526755     -0.357878774     -0.368772894     -0.378389060     -0.386883438     -0.394392014     -0.401033729     -0.406912595     -0.412120044     -0.416736215     -0.420831591     -0.424468160     -0.427700400     -0.430576295     -0.433138013     -0.435422719     -0.437463105     -0.439288020     -0.440922767     -0.442389697     -0.443708509     -0.444896489     -0.445968986     -0.446939409     -0.447819620     -0.448620081     -0.449349999     -0.450017512     -0.450629801     -0.451193154     -0.451713145     -0.452194691     -0.452642173     -0.453059345     -0.453449637     -0.453816026     -0.454161137     -0.454487324     -0.454796582     -0.455090761     -0.455371469     -0.455640107     -0.455897957    
          12  -3.22643407E-02   0.00000000      -6.32759035E-02 -0.114890091     -0.158242986     -0.195211500     -0.227061361     -0.254698932     -0.278801620     -0.299894989     -0.318400174     -0.334663302     -0.348974526     -0.361580670     -0.372693866     -0.382497668     -0.391151845     -0.398795784     -0.405551583     -0.411526144     -0.416813284     -0.421495408     -0.425644934     -0.429325491     -0.432593048     -0.435496718     -0.438079864     -0.440380543     -0.442432195     -0.444264412     -0.445903003     -0.447370887     -0.448688149     -0.449872494     -0.450939506     -0.451902896     -0.452774793     -0.453565806     -0.454285324     -0.454941601     -0.455541998     -0.456092864     -0.456599861     -0.457068026     -0.457501739     -0.457904905     -0.458280921     -0.458632827     -0.458963275     -0.459274650     -0.459569007     -0.459848195     -0.460113823     -0.460367352     -0.460610032    
          13  -3.14786173E-02   0.00000000      -6.29235730E-02 -0.114557952     -0.158143014     -0.195458114     -0.227704346     -0.255747229     -0.280239850     -0.301694691     -0.320526928     -0.337081045     -0.351648211     -0.364477575     -0.375784218     -0.385754883     -0.394552439     -0.402319252     -0.409179986     -0.415243894     -0.420606941     -0.425353378     -0.429557145     -0.433283240     -0.436588854     -0.439524174     -0.442133337     -0.444455206     -0.446523905     -0.448369473     -0.450018376     -0.451493800     -0.452816248     -0.454003721     -0.455072045     -0.456035197     -0.456905454     -0.457693607     -0.458409220     -0.459060699     -0.459655404     -0.460199863     -0.460699856     -0.461160392     -0.461585969     -0.461980522     -0.462347537     -0.462690055     -0.463010788     -0.463312149     -0.463596225     -0.463864923     -0.464119822     -0.464362413     -0.464594007    
          14  -3.07410117E-02   0.00000000      -6.24260642E-02 -0.113974400     -0.157700270     -0.195278406     -0.227843732     -0.256221205     -0.281040370     -0.302801073     -0.321912706     -0.338717908     -0.353508443     -0.366535097     -0.378015250     -0.388138115     -0.397068948     -0.404952347     -0.411915034     -0.418068111     -0.423509121     -0.428323746     -0.432587117     -0.436365396     -0.439716578     -0.442691714     -0.445335656     -0.447687805     -0.449782908     -0.451651365     -0.453320056     -0.454812527     -0.456149548     -0.457349390     -0.458428144     -0.459399909     -0.460277200     -0.461070955     -0.461790830     -0.462445378     -0.463042051     -0.463587523     -0.464087576     -0.464547366     -0.464971423     -0.465363741     -0.465727866     -0.466066927     -0.466383636     -0.466680437     -0.466959506     -0.467222720     -0.467471749     -0.467708081     -0.467933059    
          15  -3.00415587E-02   0.00000000      -6.17966279E-02 -0.113149635     -0.156916678     -0.194665492     -0.227465332     -0.256101638     -0.281181157     -0.303191394     -0.322535574     -0.339554042     -0.354538143     -0.367739558     -0.379377007     -0.389641315     -0.398699224     -0.406696916     -0.413762450     -0.420008212     -0.425532848     -0.430422992     -0.434754670     -0.438594788     -0.442002028     -0.445027977     -0.447718024     -0.450112075     -0.452245146     -0.454148144     -0.455848128     -0.457369000     -0.458731741     -0.459954858     -0.461054623     -0.462045342     -0.462939620     -0.463748634     -0.464482099     -0.465148717     -0.465756059     -0.466310829     -0.466818959     -0.467285693     -0.467715591     -0.468112797     -0.468480825     -0.468822926     -0.469141871     -0.469440132     -0.469719917     -0.469983190     -0.470231652     -0.470466822     -0.470690101    
          16  -2.93732062E-02   0.00000000      -6.10480756E-02 -0.112096369     -0.155800745     -0.193623126     -0.226569116     -0.255386114     -0.280658782     -0.302862197     -0.322392941     -0.339588135     -0.354737878     -0.368093580     -0.379874289     -0.390271395     -0.399452418     -0.407564193     -0.414735526     -0.421079457     -0.426695228     -0.431670010     -0.436080396     -0.439993650     -0.443468899     -0.446558118     -0.449307054     -0.451755822     -0.453939825     -0.455890119     -0.457634091     -0.459195793     -0.460596442     -0.461854726     -0.462987036     -0.464007884     -0.464930028     -0.465764731     -0.466521889     -0.467210293     -0.467837602     -0.468410701     -0.468935549     -0.469417483     -0.469861239     -0.470270902     -0.470650196     -0.471002311     -0.471330196     -0.471636355     -0.471923053     -0.472192287     -0.472445846     -0.472685307     -0.472912043    
          17  -2.87308302E-02   0.00000000      -6.01929128E-02 -0.110829592     -0.154366732     -0.192164183     -0.225166991     -0.254086077     -0.279484779     -0.301825583     -0.321497709     -0.338834107     -0.354122430     -0.367612809     -0.379523546     -0.390045613     -0.399346381     -0.407572657     -0.414853275     -0.421301365     -0.427016258     -0.432085276     -0.436585128     -0.440583229     -0.444138944     -0.447304308     -0.450125247     -0.452642053     -0.454890281     -0.456901133     -0.458702177     -0.460317612     -0.461768806     -0.463074535     -0.464251429     -0.465314060     -0.466275334     -0.467146635     -0.467938036     -0.468658358     -0.469315469     -0.469916254     -0.470466882     -0.470972747     -0.471438646     -0.471868813     -0.472267002     -0.472636580     -0.472980469     -0.473301291     -0.473601401     -0.473882854     -0.474147469     -0.474396944     -0.474632680    
          18  -2.81106606E-02   0.00000000      -5.92434034E-02 -0.109366335     -0.152633831     -0.190309346     -0.223280683     -0.252224475     -0.277683169     -0.300106406     -0.319875389     -0.337317854     -0.352717936     -0.366323322     -0.378350556     -0.388989329     -0.398406029     -0.406746626     -0.414139390     -0.420696974     -0.426518381     -0.431690574     -0.436290115     -0.440384328     -0.444032371     -0.447286308     -0.450192034     -0.452789873     -0.455115378     -0.457199901     -0.459070951     -0.460752904     -0.462267190     -0.463632733     -0.464866191     -0.465982318     -0.466994137     -0.467913091     -0.468749404     -0.469511986     -0.470208853     -0.470847011     -0.471432686     -0.471971422     -0.472468078     -0.472927004     -0.473352075     -0.473746717     -0.474113971     -0.474456519     -0.474776804     -0.475076973     -0.475358933     -0.475624382     -0.475874871    
          19  -2.75099017E-02   0.00000000      -5.82116246E-02 -0.107725292     -0.150625333     -0.188085318     -0.220939860     -0.249833301     -0.275287718     -0.297739625     -0.317561507     -0.335074902     -0.350559503     -0.364259511     -0.376388729     -0.387134731     -0.396662056     -0.405115366     -0.412621617     -0.419292510     -0.425226212     -0.430509120     -0.435217232     -0.439417392     -0.443168491     -0.446522355     -0.449524641     -0.452215582     -0.454630643     -0.456801116     -0.458754510     -0.460515261     -0.462104738     -0.463542014     -0.464843780     -0.466024876     -0.467098385     -0.468075931     -0.468967736     -0.469782919     -0.470529497     -0.471214682     -0.471844733     -0.472425342     -0.472961456     -0.473457575     -0.473917633     -0.474345148     -0.474743247     -0.475114793     -0.475462198     -0.475787789     -0.476093531     -0.476381183     -0.476652384    
          20  -2.69264821E-02   0.00000000      -5.71094677E-02 -0.105926387     -0.148367420     -0.185523495     -0.218180194     -0.246951357     -0.272339374     -0.294767529     -0.314598888     -0.332148015     -0.347689092     -0.361462057     -0.373677164     -0.384519011     -0.394149780     -0.402711928     -0.410330802     -0.417116642     -0.423166394     -0.428565443     -0.433388919     -0.437703073     -0.441566169     -0.445029616     -0.448138714     -0.450933427     -0.453449011     -0.455716610     -0.457763642     -0.459614456     -0.461290449     -0.462810636     -0.464191794     -0.465448737     -0.466594696     -0.467641294     -0.468598902     -0.469476670     -0.470282763     -0.471024424     -0.471708089     -0.472339541     -0.472923815     -0.473465502     -0.473968655     -0.474436909     -0.474873483     -0.475281298     -0.475662977     -0.476020783     -0.476356894     -0.476673096     -0.476971149    
          21  -2.63588801E-02   0.00000000      -5.59485033E-02 -0.103990190     -0.145888299     -0.182658538     -0.215041459     -0.243622348     -0.268884569     -0.291238159     -0.311036170     -0.328585505     -0.344154149     -0.357976913     -0.370259911     -0.381184071     -0.390908539     -0.399573267     -0.407301307     -0.414201111     -0.420368046     -0.425886124     -0.430829465     -0.435263276     -0.439245105     -0.442825764     -0.446049988     -0.448957354     -0.451582789     -0.453957140     -0.456107706     -0.458058625     -0.459831268     -0.461444527     -0.462915182     -0.464258105     -0.465486467     -0.466611981     -0.467645049     -0.468594939     -0.469469875     -0.470277190     -0.471023411     -0.471714377     -0.472355306     -0.472950786     -0.473505080     -0.474021852     -0.474504441     -0.474955916     -0.475378871     -0.475775838     -0.476148933     -0.476500154     -0.476831257    
          22  -2.58059837E-02   0.00000000      -5.47398850E-02 -0.101937518     -0.143217251     -0.179526821     -0.211565763     -0.239892796     -0.264973044     -0.287202984     -0.306925565     -0.324439377     -0.340005696     -0.353853673     -0.366184533     -0.377175093     -0.386981040     -0.395739257     -0.403570235     -0.410580158     -0.416862577     -0.422499895     -0.427564800     -0.432121396     -0.436226279     -0.439929366     -0.443274826     -0.446301639     -0.449044257     -0.451533198     -0.453795493     -0.455855012     -0.457732946     -0.459448159     -0.461017281     -0.462455153     -0.463774920     -0.464988351     -0.466105849     -0.467136681     -0.468089163     -0.468970716     -0.469787925     -0.470546693     -0.471252352     -0.471909642     -0.472522795     -0.473095685     -0.473631710     -0.474133968     -0.474605292     -0.475048155     -0.475464880     -0.475857526     -0.476227909    
          23  -2.52669938E-02   0.00000000      -5.34942113E-02  -9.97888222E-02 -0.140383571     -0.176165313     -0.207796320     -0.235810623     -0.260655761     -0.282715082     -0.302321017     -0.319763601     -0.335296929     -0.349144042     -0.361500829     -0.372539759     -0.382412404     -0.391252309     -0.399177134     -0.406290501     -0.412683845     -0.418437660     -0.423623055     -0.428302824     -0.432532370     -0.436360657     -0.439831018     -0.442981780     -0.445846796     -0.448456138     -0.450836420     -0.453011274     -0.455001593     -0.456826061     -0.458501160     -0.460041702     -0.461460710     -0.462769896     -0.463979691     -0.465099394     -0.466137350     -0.467100948     -0.467996955     -0.468831241     -0.469609261     -0.470335782     -0.471015185     -0.471651375     -0.472247899     -0.472807914     -0.473334342     -0.473829746     -0.474296570     -0.474736929     -0.475152791    
          24  -2.47413442E-02   0.00000000      -5.22214212E-02  -9.75638181E-02 -0.137416020     -0.172610492     -0.203775972     -0.231423557     -0.255984128     -0.277828127     -0.297277391     -0.314613312     -0.330082506     -0.343901485     -0.356260717     -0.367327720     -0.377249956     -0.386157304     -0.394164205     -0.401371628     -0.407868415     -0.413733184     -0.419035226     -0.423835754     -0.428188920     -0.432142556     -0.435739011     -0.439015836     -0.442006171     -0.444739550     -0.447242081     -0.449537009     -0.451644957     -0.453584284     -0.455371350     -0.457020730     -0.458545387     -0.459956944     -0.461265773     -0.462481171     -0.463611454     -0.464664102     -0.465645760     -0.466562510     -0.467419773     -0.468222409     -0.468974829     -0.469681025     -0.470344633     -0.470968962     -0.471556872     -0.472111166     -0.472634256     -0.473128408     -0.473595649    
          25  -2.42286418E-02   0.00000000      -5.09306528E-02  -9.52810943E-02 -0.134341881     -0.168897465     -0.199546173     -0.226778090     -0.251008332     -0.272594720     -0.291848809     -0.309043199     -0.324416816     -0.338179708     -0.350516528     -0.361589760     -0.371542484     -0.380500704     -0.388575494     -0.395864815     -0.402455091     -0.408422619     -0.413834751     -0.418751031     -0.423224151     -0.427300721     -0.431021988     -0.434424549     -0.437540829     -0.440399617     -0.443026513     -0.445444286     -0.447673142     -0.449731141     -0.451634347     -0.453397155     -0.455032349     -0.456551403     -0.457964689     -0.459281355     -0.460509688     -0.461657166     -0.462730438     -0.463735640     -0.464678138     -0.465562910     -0.466394395     -0.467176676     -0.467913419     -0.468607962     -0.469263315     -0.469882309     -0.470467478     -0.471021116     -0.471545339    
          26  -2.37286109E-02   0.00000000      -4.96302396E-02  -9.29578394E-02 -0.131186932     -0.165059388     -0.195146427     -0.221918777     -0.245776683     -0.267066002     -0.286088139     -0.303106993     -0.318353951     -0.332032323     -0.344321012     -0.355377316     -0.365339756     -0.374330372     -0.382456809     -0.389813840     -0.396485209     -0.402544856     -0.408058077     -0.413082629     -0.417669624     -0.421864241     -0.425706595     -0.429232270     -0.432472765     -0.435456187     -0.438207418     -0.440748692     -0.443099797     -0.445278317     -0.447300076     -0.449179143     -0.450928122     -0.452558339     -0.454079926     -0.455502033     -0.456832826     -0.458079726     -0.459249437     -0.460347921     -0.461380720     -0.462352723     -0.463268489     -0.464132041     -0.464947134     -0.465717167     -0.466445237     -0.467134207     -0.467786610     -0.468404949     -0.468991339    
          27  -2.32410654E-02   0.00000000      -4.83275987E-02  -9.06097293E-02 -0.127974600     -0.161126837     -0.190613374     -0.216887206     -0.240334764     -0.261290461     -0.280045986     -0.296856612     -0.311946332     -0.325511903     -0.337726295     -0.348741651     -0.358691931     -0.367695093     -0.375855148     -0.383263797     -0.390001923     -0.396140993     -0.401744187     -0.406867296     -0.411559731     -0.415865332     -0.419822842     -0.423466772     -0.426827639     -0.429932714     -0.432806164     -0.435469598     -0.437942266     -0.440241337     -0.442382187     -0.444378585     -0.446242899     -0.447986215     -0.449618489     -0.451148689     -0.452584922     -0.453934550     -0.455204099     -0.456399649     -0.457526594     -0.458589852     -0.459594011     -0.460543096     -0.461440921     -0.462290883     -0.463096142     -0.463859558     -0.464583844     -0.465271413     -0.465924501    
          28  -2.27658674E-02   0.00000000      -4.70292792E-02  -8.82507041E-02 -0.124726303     -0.157127887     -0.185980812     -0.211722046     -0.234725133     -0.255313724     -0.273770183     -0.290341556     -0.305244565     -0.318669438     -0.330783367     -0.341733426     -0.351648927     -0.360643774     -0.368818313     -0.376261055     -0.383049995     -0.389254093     -0.394934237     -0.400144279     -0.404931933     -0.409339368     -0.413404137     -0.417159379     -0.420634776     -0.423856527     -0.426848084     -0.429630369     -0.432222009     -0.434639722     -0.436898410     -0.439011455     -0.440990955     -0.442847669     -0.444591403     -0.446230888     -0.447774082     -0.449228227     -0.450599819     -0.451894760     -0.453118473     -0.454275906     -0.455371469     -0.456409305     -0.457393169     -0.458326519     -0.459212542     -0.460054129     -0.460853994     -0.461614609     -0.462338299    
          29  -2.23029144E-02   0.00000000      -4.57409061E-02  -8.58931169E-02 -0.121460892     -0.153087541     -0.181279242     -0.206458464     -0.228986904     -0.249178171     -0.267305672     -0.283608645     -0.298296750     -0.311553955     -0.323541820     -0.334402263     -0.344260126     -0.353225261     -0.361394376     -0.368852705     -0.375675350     -0.381928742     -0.387671441     -0.392955303     -0.397826195     -0.402324736     -0.406486958     -0.410344958     -0.413927108     -0.417258799     -0.420362562     -0.423258603     -0.425964862     -0.428497523     -0.430871040     -0.433098376     -0.435191184     -0.437160015     -0.439014316     -0.440762669     -0.442412883     -0.443971932     -0.445446283     -0.446841717     -0.448163569     -0.449416697     -0.450605541     -0.451734155     -0.452806354     -0.453825533     -0.454794854     -0.455717325     -0.456595600     -0.457432240     -0.458229542    
          30  -2.18521114E-02   0.00000000      -4.44672890E-02  -8.35476294E-02 -0.118195020     -0.149028063     -0.176536039     -0.201128304     -0.223155782     -0.242922634     -0.260693967     -0.276701540     -0.291148305     -0.304212153     -0.316049129     -0.326796204     -0.336573839     -0.345487773     -0.353631169     -0.361085981     -0.367924541     -0.374210596     -0.380000383     -0.385343701     -0.390284598     -0.394862056     -0.399110675     -0.403061211     -0.406740904     -0.410174131     -0.413382560     -0.416385621     -0.419200540     -0.421842903     -0.424326599     -0.426664174     -0.428866923     -0.430944920     -0.432907462     -0.434762806     -0.436518520     -0.438181460     -0.439757884     -0.441253513     -0.442673504     -0.444022655     -0.445305377     -0.446525663     -0.447687238     -0.448793560     -0.449847758     -0.450852782     -0.451811343     -0.452726007     -0.453599095    
          31  -2.14133728E-02   0.00000000      -4.32124361E-02  -8.12232941E-02 -0.114943057     -0.144968912     -0.171775281     -0.195759922     -0.217263833     -0.236582488     -0.253973305     -0.269660890     -0.283841789     -0.296688139     -0.308350682     -0.318961561     -0.328636885     -0.337478489     -0.345575988     -0.353008181     -0.359844446     -0.366145968     -0.371966749     -0.377354413     -0.382351160     -0.386994332     -0.391317070     -0.395348698     -0.399115443     -0.402640551     -0.405944735     -0.409046650     -0.411962807     -0.414708078     -0.417295903     -0.419738263     -0.422045976     -0.424228877     -0.426295817     -0.428254813     -0.430113167     -0.431877583     -0.433554053     -0.435148180     -0.436665028     -0.438109279     -0.439485222     -0.440796822     -0.442047745     -0.443241388     -0.444380820     -0.445469052     -0.446508735     -0.447502404     -0.448452473    
          32  -2.09865961E-02   0.00000000      -4.19796109E-02  -7.89277479E-02 -0.111717232     -0.140926898     -0.167018175     -0.190378457     -0.211339846     -0.230189815     -0.247178510     -0.262523949     -0.276416689     -0.289023221     -0.300489187     -0.310942233     -0.320494145     -0.329243004     -0.337274909     -0.344665527     -0.351481378     -0.357781112     -0.363616377     -0.369032800     -0.374070674     -0.378765643     -0.383149385     -0.387249917     -0.391092151     -0.394698352     -0.398088306     -0.401279718     -0.404288441     -0.407128692     -0.409813225     -0.412353605     -0.414760113     -0.417042226     -0.419208407     -0.421266407     -0.423223227     -0.425085336     -0.426858544     -0.428548306     -0.430159450     -0.431696624     -0.433163941     -0.434565306     -0.435904324     -0.437184274     -0.438408315     -0.439579278     -0.440699846     -0.441772580     -0.442799777    
          33  -2.05716696E-02   0.00000000      -4.07714359E-02  -7.66672492E-02 -0.108527847     -0.136916295     -0.162282914     -0.185005844     -0.205409184     -0.223773122     -0.240341082     -0.255324960     -0.268909454     -0.281255871     -0.292505056     -0.302780151     -0.312188804     -0.320825487     -0.328772843     -0.336103499     -0.342881233     -0.349162072     -0.354995459     -0.360424906     -0.365488887     -0.370221376     -0.374652505     -0.378808975     -0.382714540     -0.386390269     -0.389855087     -0.393125802     -0.396217465     -0.399143636     -0.401916474     -0.404546946     -0.407044917     -0.409419447     -0.411678553     -0.413829714     -0.415879667     -0.417834520     -0.419699967     -0.421481192     -0.423182964     -0.424809664     -0.426365346     -0.427853823     -0.429278582     -0.430642813     -0.431949645     -0.433201820     -0.434402049     -0.435552806     -0.436656386    
